#,color_id,product_id,size_id,unit_in_order,unit_in_stock
7759,4802,2181,874,4,39
7760,4802,2181,875,4,43
7761,4802,2181,876,1,40
7762,4803,2182,799,4,38
7763,4803,2182,800,0,30
7764,4803,2182,801,2,14
7765,4803,2182,802,0,19
7766,4803,2182,803,6,25
7767,4804,2183,799,9,43
7768,4804,2183,800,5,22
7769,4804,2183,801,5,40
7770,4804,2183,802,0,13
7771,4804,2183,803,6,42
7772,4805,2183,799,1,35
7773,4805,2183,800,8,35
7774,4805,2183,801,0,33
7775,4805,2183,802,0,16
7776,4805,2183,803,0,32
7777,4806,2183,799,4,40
7778,4806,2183,800,2,39
7779,4806,2183,801,3,40
7780,4806,2183,802,2,21
7781,4806,2183,803,8,38
7782,4807,2183,799,3,35
7783,4807,2183,800,3,23
7784,4807,2183,801,8,31
7785,4807,2183,802,5,16
7786,4807,2183,803,3,14
7787,4808,2183,799,5,41
7788,4808,2183,800,9,27
7789,4808,2183,801,3,38
7790,4808,2183,802,7,22
7791,4808,2183,803,3,33
7792,4809,2183,799,6,20
7793,4809,2183,800,4,16
7794,4809,2183,801,1,16
7795,4809,2183,802,9,26
7796,4809,2183,803,9,35
7797,4810,2183,799,0,21
7798,4810,2183,800,6,22
7799,4810,2183,801,7,25
7800,4810,2183,802,2,24
7801,4810,2183,803,4,38
7802,4811,2183,799,8,41
7803,4811,2183,800,4,39
7804,4811,2183,801,4,27
7805,4811,2183,802,9,45
7806,4811,2183,803,0,39
7807,4812,2184,845,8,37
7808,4812,2184,846,2,20
7809,4812,2184,849,7,45
7810,4812,2184,850,9,37
7811,4812,2184,851,6,39
7812,4812,2184,853,5,36
7813,4812,2184,854,8,47
7814,4812,2184,855,2,17
7815,4812,2184,857,4,38
7816,4812,2184,858,4,19
7817,4812,2184,859,3,42
7818,4812,2184,804,1,18
7819,4812,2184,805,8,46
7820,4812,2184,806,2,26
7821,4812,2184,940,2,21
7822,4812,2184,860,8,34
7823,4812,2184,861,4,21
7824,4812,2184,862,5,43
7825,4812,2184,941,4,26
7826,4812,2184,807,7,23
7827,4812,2184,808,7,33
7828,4812,2184,809,4,39
7829,4812,2184,942,0,26
7830,4812,2184,811,5,33
7831,4812,2184,812,9,32
7832,4812,2184,943,5,15
7833,4813,2184,845,9,44
7834,4813,2184,846,4,17
7835,4813,2184,849,1,33
7836,4813,2184,850,9,38
7837,4813,2184,851,9,47
7838,4813,2184,853,2,39
7839,4813,2184,854,7,29
7840,4813,2184,855,2,16
7841,4813,2184,857,6,30
7842,4813,2184,858,4,20
7843,4813,2184,859,4,43
7844,4813,2184,804,6,37
7845,4813,2184,805,1,25
7846,4813,2184,806,9,33
7847,4813,2184,940,9,22
7848,4813,2184,860,1,39
7849,4813,2184,861,7,22
7850,4813,2184,862,4,31
7851,4813,2184,941,0,36
7852,4813,2184,807,3,16
7853,4813,2184,808,5,21
7854,4813,2184,809,4,40
7855,4813,2184,942,4,22
7856,4813,2184,811,9,46
7857,4813,2184,812,6,16
7858,4813,2184,943,2,18
7859,4814,2185,849,3,33
7860,4814,2185,853,6,19
7861,4814,2185,854,1,14
7862,4814,2185,855,7,27
7863,4814,2185,857,7,17
7864,4814,2185,858,7,21
7865,4814,2185,859,9,29
7866,4814,2185,804,3,24
7867,4814,2185,805,3,13
7868,4814,2185,806,5,22
7869,4814,2185,860,9,43
7870,4814,2185,861,4,39
7871,4814,2185,862,7,40
7872,4814,2185,941,1,28
7873,4814,2185,808,3,23
7874,4814,2185,809,2,28
7875,4814,2185,942,6,45
7876,4814,2185,811,3,26
7877,4814,2185,812,1,30
7878,4814,2185,943,6,25
7879,4815,2185,849,0,34
7880,4815,2185,853,2,39
7881,4815,2185,854,7,28
7882,4815,2185,855,4,41
7883,4815,2185,857,3,40
7884,4815,2185,858,5,42
7885,4815,2185,859,5,22
7886,4815,2185,804,6,43
7887,4815,2185,805,5,35
7888,4815,2185,806,4,34
7889,4815,2185,860,3,38
7890,4815,2185,861,4,17
7891,4815,2185,862,9,36
7892,4815,2185,941,8,34
7893,4815,2185,808,8,39
7894,4815,2185,809,8,21
7895,4815,2185,942,9,40
7896,4815,2185,811,4,23
7897,4815,2185,812,7,45
7898,4815,2185,943,2,19
7899,4816,2185,849,1,33
7900,4816,2185,853,7,37
7901,4816,2185,854,9,26
7902,4816,2185,855,1,32
7903,4816,2185,857,0,34
7904,4816,2185,858,4,41
7905,4816,2185,859,4,40
7906,4816,2185,804,0,10
7907,4816,2185,805,7,41
7908,4816,2185,806,0,16
7909,4816,2185,860,8,36
7910,4816,2185,861,6,19
7911,4816,2185,862,7,37
7912,4816,2185,941,7,29
7913,4816,2185,808,9,33
7914,4816,2185,809,4,14
7915,4816,2185,942,1,12
7916,4816,2185,811,8,25
7917,4816,2185,812,5,21
7918,4816,2185,943,1,24
7919,4817,2185,849,4,42
7920,4817,2185,853,5,29
7921,4817,2185,854,4,22
7922,4817,2185,855,0,36
7923,4817,2185,857,6,34
7924,4817,2185,858,8,23
7925,4817,2185,859,3,24
7926,4817,2185,804,8,30
7927,4817,2185,805,7,40
7928,4817,2185,806,3,34
7929,4817,2185,860,6,19
7930,4817,2185,861,5,28
7931,4817,2185,862,8,20
7932,4817,2185,941,2,31
7933,4817,2185,808,4,17
7934,4817,2185,809,1,21
7935,4817,2185,942,9,43
7936,4817,2185,811,5,32
7937,4817,2185,812,9,39
7938,4817,2185,943,5,32
7939,4818,2185,849,2,13
7940,4818,2185,853,8,46
7941,4818,2185,854,8,41
7942,4818,2185,855,1,29
7943,4818,2185,857,1,38
7944,4818,2185,858,7,19
7945,4818,2185,859,8,22
7946,4818,2185,804,9,28
7947,4818,2185,805,1,30
7948,4818,2185,806,7,34
7949,4818,2185,860,5,35
7950,4818,2185,861,1,14
7951,4818,2185,862,2,27
7952,4818,2185,941,5,16
7953,4818,2185,808,6,37
7954,4818,2185,809,0,26
7955,4818,2185,942,4,29
7956,4818,2185,811,0,12
7957,4818,2185,812,5,20
7958,4818,2185,943,8,20
7959,4819,2185,849,8,38
7960,4819,2185,853,6,23
7961,4819,2185,854,8,18
7962,4819,2185,855,1,16
7963,4819,2185,857,1,39
7964,4819,2185,858,2,30
7965,4819,2185,859,0,26
7966,4819,2185,804,4,24
7967,4819,2185,805,4,38
7968,4819,2185,806,0,11
7969,4819,2185,860,9,24
7970,4819,2185,861,7,41
7971,4819,2185,862,5,42
7972,4819,2185,941,3,37
7973,4819,2185,808,7,30
7974,4819,2185,809,1,24
7975,4819,2185,942,4,36
7976,4819,2185,811,2,37
7977,4819,2185,812,6,32
7978,4819,2185,943,6,31
7979,4820,2185,849,6,44
7980,4820,2185,853,1,20
7981,4820,2185,854,6,34
7982,4820,2185,855,2,16
7983,4820,2185,857,6,27
7984,4820,2185,858,6,33
7985,4820,2185,859,3,16
7986,4820,2185,804,4,43
7987,4820,2185,805,4,21
7988,4820,2185,806,0,30
7989,4820,2185,860,1,39
7990,4820,2185,861,2,37
7991,4820,2185,862,8,34
7992,4820,2185,941,9,21
7993,4820,2185,808,0,37
7994,4820,2185,809,6,28
7995,4820,2185,942,7,46
7996,4820,2185,811,6,29
7997,4820,2185,812,4,18
7998,4820,2185,943,9,37
7999,4821,2185,849,7,46
8000,4821,2185,853,3,36
8001,4821,2185,854,4,32
8002,4821,2185,855,1,11
8003,4821,2185,857,8,35
8004,4821,2185,858,3,13
8005,4821,2185,859,3,26
8006,4821,2185,804,0,33
8007,4821,2185,805,6,32
8008,4821,2185,806,5,40
8009,4821,2185,860,1,32
8010,4821,2185,861,1,30
8011,4821,2185,862,8,47
8012,4821,2185,941,0,18
8013,4821,2185,808,2,19
8014,4821,2185,809,9,34
8015,4821,2185,942,7,17
8016,4821,2185,811,2,15
8017,4821,2185,812,3,28
8018,4821,2185,943,2,22
8019,4822,2186,875,8,35
8020,4822,2186,876,7,44
8021,4822,2186,944,9,39
8022,4822,2186,879,6,17
8023,4822,2186,945,1,28
8024,4822,2186,887,7,29
8025,4823,2186,875,0,36
8026,4823,2186,876,6,26
8027,4823,2186,944,5,18
8028,4823,2186,879,2,20
8029,4823,2186,945,8,28
8030,4823,2186,887,9,30
8031,4824,2187,879,7,42
8032,4824,2187,887,5,21
8033,4824,2187,888,2,16
8034,4824,2187,889,6,29
8035,4824,2187,890,6,28
8036,4824,2187,946,6,22
8037,4824,2187,947,7,21
8038,4824,2187,884,0,32
8039,4824,2187,948,1,24
8040,4824,2187,949,5,43
8041,4824,2187,950,5,43
8042,4824,2187,951,5,26
8043,4825,2187,879,9,39
8044,4825,2187,887,8,32
8045,4825,2187,888,6,32
8046,4825,2187,889,0,35
8047,4825,2187,890,8,21
8048,4825,2187,946,0,17
8049,4825,2187,947,6,33
8050,4825,2187,884,6,17
8051,4825,2187,948,5,23
8052,4825,2187,949,0,33
8053,4825,2187,950,4,28
8054,4825,2187,951,7,17
8055,4826,2187,879,5,38
8056,4826,2187,887,4,42
8057,4826,2187,888,6,20
8058,4826,2187,889,6,26
8059,4826,2187,890,3,25
8060,4826,2187,946,7,25
8061,4826,2187,947,6,38
8062,4826,2187,884,8,45
8063,4826,2187,948,5,34
8064,4826,2187,949,4,37
8065,4826,2187,950,6,45
8066,4826,2187,951,4,30
8067,4827,2187,879,3,23
8068,4827,2187,887,1,17
8069,4827,2187,888,2,33
8070,4827,2187,889,9,39
8071,4827,2187,890,9,43
8072,4827,2187,946,1,13
8073,4827,2187,947,4,22
8074,4827,2187,884,7,42
8075,4827,2187,948,3,15
8076,4827,2187,949,2,24
8077,4827,2187,950,2,28
8078,4827,2187,951,9,35
8079,4828,2188,799,7,32
8080,4828,2188,800,3,24
8081,4828,2188,801,4,18
8082,4828,2188,802,4,15
8083,4828,2188,803,7,30
8084,4829,2188,799,7,27
8085,4829,2188,800,2,22
8086,4829,2188,801,2,24
8087,4829,2188,802,3,24
8088,4829,2188,803,8,43
8089,4830,2188,799,4,35
8090,4830,2188,800,7,17
8091,4830,2188,801,9,21
8092,4830,2188,802,0,14
8093,4830,2188,803,1,35
8094,4831,2188,799,0,10
8095,4831,2188,800,0,19
8096,4831,2188,801,2,37
8097,4831,2188,802,3,30
8098,4831,2188,803,8,43
8099,4832,2188,799,5,37
8100,4832,2188,800,0,27
8101,4832,2188,801,0,18
8102,4832,2188,802,7,24
8103,4832,2188,803,6,40
8104,4833,2189,798,9,31
8105,4833,2189,799,9,21
8106,4833,2189,800,7,32
8107,4833,2189,801,4,27
8108,4833,2189,802,3,19
8109,4833,2189,803,0,39
8110,4833,2189,952,6,27
8111,4834,2189,798,4,36
8112,4834,2189,799,9,20
8113,4834,2189,800,7,42
8114,4834,2189,801,7,46
8115,4834,2189,802,3,14
8116,4834,2189,803,0,37
8117,4834,2189,952,7,25
8118,4835,2190,798,6,28
8119,4835,2190,799,6,16
8120,4835,2190,800,6,34
8121,4835,2190,801,3,33
8122,4835,2190,802,6,35
8123,4835,2190,803,8,22
8124,4836,2190,798,4,35
8125,4836,2190,799,6,27
8126,4836,2190,800,2,30
8127,4836,2190,801,3,33
8128,4836,2190,802,8,29
8129,4836,2190,803,1,39
8130,4837,2190,798,8,18
8131,4837,2190,799,5,22
8132,4837,2190,800,0,25
8133,4837,2190,801,1,14
8134,4837,2190,802,7,26
8135,4837,2190,803,4,28
8136,4838,2190,798,3,30
8137,4838,2190,799,4,33
8138,4838,2190,800,1,33
8139,4838,2190,801,5,25
8140,4838,2190,802,8,32
8141,4838,2190,803,1,26
8142,4839,2190,798,3,23
8143,4839,2190,799,2,24
8144,4839,2190,800,5,41
8145,4839,2190,801,9,24
8146,4839,2190,802,5,32
8147,4839,2190,803,7,25
8148,4840,2190,798,7,41
8149,4840,2190,799,9,42
8150,4840,2190,800,1,25
8151,4840,2190,801,8,26
8152,4840,2190,802,4,31
8153,4840,2190,803,3,36
8154,4841,2191,798,4,41
8155,4841,2191,799,4,29
8156,4841,2191,800,9,45
8157,4841,2191,801,9,37
8158,4841,2191,802,2,14
8159,4841,2191,803,5,17
8160,4842,2191,798,9,22
8161,4842,2191,799,3,35
8162,4842,2191,800,9,24
8163,4842,2191,801,2,25
8164,4842,2191,802,7,43
8165,4842,2191,803,8,20
8166,4843,2192,846,8,36
8167,4843,2192,849,7,29
8168,4843,2192,850,8,29
8169,4843,2192,853,7,43
8170,4843,2192,854,1,36
8171,4843,2192,855,7,22
8172,4843,2192,857,6,27
8173,4843,2192,859,6,34
8174,4843,2192,953,2,18
8175,4843,2192,804,5,24
8176,4843,2192,805,2,39
8177,4843,2192,940,1,20
8178,4843,2192,860,3,21
8179,4843,2192,861,3,22
8180,4843,2192,808,0,25
8181,4843,2192,809,6,39
8182,4843,2192,811,9,23
8183,4843,2192,812,8,42
8184,4843,2192,943,0,19
8185,4843,2192,815,0,21
8186,4844,2192,846,9,42
8187,4844,2192,849,4,14
8188,4844,2192,850,0,19
8189,4844,2192,853,0,26
8190,4844,2192,854,3,31
8191,4844,2192,855,9,44
8192,4844,2192,857,9,38
8193,4844,2192,859,0,33
8194,4844,2192,953,0,29
8195,4844,2192,804,8,38
8196,4844,2192,805,3,39
8197,4844,2192,940,9,36
8198,4844,2192,860,3,37
8199,4844,2192,861,1,27
8200,4844,2192,808,5,31
8201,4844,2192,809,2,19
8202,4844,2192,811,7,22
8203,4844,2192,812,6,43
8204,4844,2192,943,1,29
8205,4844,2192,815,2,23
8206,4845,2192,846,6,19
8207,4845,2192,849,0,39
8208,4845,2192,850,3,42
8209,4845,2192,853,9,30
8210,4845,2192,854,1,18
8211,4845,2192,855,1,20
8212,4845,2192,857,4,15
8213,4845,2192,859,7,36
8214,4845,2192,953,9,33
8215,4845,2192,804,5,42
8216,4845,2192,805,9,23
8217,4845,2192,940,7,27
8218,4845,2192,860,2,30
8219,4845,2192,861,7,26
8220,4845,2192,808,3,20
8221,4845,2192,809,1,27
8222,4845,2192,811,0,13
8223,4845,2192,812,3,41
8224,4845,2192,943,0,17
8225,4845,2192,815,1,30
8226,4846,2192,846,8,20
8227,4846,2192,849,7,33
8228,4846,2192,850,1,15
8229,4846,2192,853,6,22
8230,4846,2192,854,5,35
8231,4846,2192,855,9,39
8232,4846,2192,857,3,21
8233,4846,2192,859,1,29
8234,4846,2192,953,1,11
8235,4846,2192,804,4,25
8236,4846,2192,805,5,22
8237,4846,2192,940,4,39
8238,4846,2192,860,0,16
8239,4846,2192,861,3,16
8240,4846,2192,808,9,23
8241,4846,2192,809,1,18
8242,4846,2192,811,2,32
8243,4846,2192,812,1,29
8244,4846,2192,943,6,24
8245,4846,2192,815,5,18
8246,4847,2193,799,8,27
8247,4847,2193,800,6,32
8248,4847,2193,801,8,46
8249,4847,2193,802,6,41
8250,4847,2193,803,0,18
8251,4848,2193,799,4,43
8252,4848,2193,800,7,34
8253,4848,2193,801,3,21
8254,4848,2193,802,4,32
8255,4848,2193,803,1,26
8256,4849,2193,799,4,41
8257,4849,2193,800,7,40
8258,4849,2193,801,0,23
8259,4849,2193,802,2,23
8260,4849,2193,803,0,25
8261,4850,2193,799,4,22
8262,4850,2193,800,6,43
8263,4850,2193,801,9,41
8264,4850,2193,802,2,22
8265,4850,2193,803,9,42
8266,4851,2193,799,0,38
8267,4851,2193,800,9,39
8268,4851,2193,801,9,21
8269,4851,2193,802,4,20
8270,4851,2193,803,1,40
8271,4852,2194,825,3,26
8272,4853,2195,883,9,41
8273,4853,2195,884,4,27
8274,4853,2195,885,1,23
8275,4853,2195,886,0,31
8276,4853,2195,954,2,28
8277,4853,2195,955,4,26
8278,4854,2195,883,5,19
8279,4854,2195,884,3,28
8280,4854,2195,885,3,32
8281,4854,2195,886,3,18
8282,4854,2195,954,0,11
8283,4854,2195,955,3,26
8284,4855,2196,875,8,19
8285,4855,2196,876,3,30
8286,4855,2196,944,2,14
8287,4855,2196,879,9,23
8288,4855,2196,945,7,37
8289,4855,2196,887,4,31
8290,4856,2196,875,0,16
8291,4856,2196,876,1,25
8292,4856,2196,944,2,17
8293,4856,2196,879,8,34
8294,4856,2196,945,2,25
8295,4856,2196,887,4,36
8296,4857,2197,799,4,38
8297,4857,2197,800,2,14
8298,4857,2197,801,9,22
8299,4857,2197,802,6,29
8300,4857,2197,803,8,33
8301,4858,2197,799,2,32
8302,4858,2197,800,9,36
8303,4858,2197,801,4,24
8304,4858,2197,802,8,41
8305,4858,2197,803,2,35
8306,4859,2198,956,9,39
8307,4859,2198,957,2,29
8308,4860,2198,956,7,31
8309,4860,2198,957,0,39
8310,4861,2198,956,6,39
8311,4861,2198,957,6,35
8312,4862,2198,956,4,42
8313,4862,2198,957,1,22
8314,4863,2198,956,0,28
8315,4863,2198,957,4,14
8316,4864,2199,879,9,44
8317,4864,2199,887,7,25
8318,4864,2199,888,8,26
8319,4864,2199,889,6,24
8320,4864,2199,890,9,41
8321,4864,2199,946,7,19
8322,4864,2199,947,8,39
8323,4864,2199,949,7,42
8324,4864,2199,950,9,28
8325,4865,2200,845,8,41
8326,4865,2200,846,2,38
8327,4865,2200,849,3,20
8328,4865,2200,850,8,37
8329,4865,2200,851,5,33
8330,4865,2200,853,7,36
8331,4865,2200,854,4,35
8332,4865,2200,855,2,21
8333,4865,2200,857,4,39
8334,4865,2200,858,2,27
8335,4865,2200,859,0,27
8336,4865,2200,804,8,35
8337,4865,2200,805,5,17
8338,4865,2200,806,4,39
8339,4865,2200,940,5,39
8340,4865,2200,860,8,45
8341,4865,2200,861,3,34
8342,4865,2200,862,2,39
8343,4865,2200,941,4,16
8344,4865,2200,807,8,22
8345,4865,2200,808,3,35
8346,4865,2200,809,1,29
8347,4865,2200,942,4,36
8348,4865,2200,811,6,25
8349,4865,2200,812,6,39
8350,4865,2200,943,6,19
8351,4865,2200,814,2,36
8352,4865,2200,815,0,26
8353,4866,2201,798,3,39
8354,4866,2201,799,7,44
8355,4866,2201,800,6,30
8356,4866,2201,801,3,27
8357,4866,2201,802,7,31
8358,4866,2201,803,2,36
8359,4867,2202,799,2,39
8360,4867,2202,800,8,19
8361,4867,2202,801,9,36
8362,4867,2202,802,3,14
8363,4867,2202,803,3,27
8364,4868,2202,799,8,31
8365,4868,2202,800,2,13
8366,4868,2202,801,0,15
8367,4868,2202,802,7,46
8368,4868,2202,803,6,28
8369,4869,2202,799,8,22
8370,4869,2202,800,4,23
8371,4869,2202,801,1,30
8372,4869,2202,802,5,32
8373,4869,2202,803,7,33
8374,4870,2203,799,5,30
8375,4870,2203,800,2,40
8376,4870,2203,801,6,21
8377,4870,2203,802,1,35
8378,4870,2203,803,8,32
8379,4871,2203,799,3,40
8380,4871,2203,800,9,22
8381,4871,2203,801,8,32
8382,4871,2203,802,7,46
8383,4871,2203,803,5,20
8384,4872,2204,799,8,21
8385,4872,2204,800,2,32
8386,4872,2204,801,9,34
8387,4872,2204,802,7,24
8388,4872,2204,803,1,18
8389,4873,2205,849,1,28
8390,4873,2205,850,6,22
8391,4873,2205,851,9,34
8392,4873,2205,853,7,31
8393,4873,2205,854,2,29
8394,4873,2205,855,6,30
8395,4873,2205,857,2,30
8396,4873,2205,858,1,38
8397,4873,2205,859,2,41
8398,4873,2205,804,0,20
8399,4873,2205,805,0,39
8400,4873,2205,806,8,38
8401,4873,2205,940,7,17
8402,4873,2205,860,2,36
8403,4873,2205,861,4,36
8404,4873,2205,862,8,30
8405,4873,2205,941,4,37
8406,4873,2205,807,9,45
8407,4873,2205,808,2,31
8408,4873,2205,809,9,29
8409,4873,2205,942,9,48
8410,4873,2205,811,1,18
8411,4873,2205,812,2,26
8412,4873,2205,943,2,28
8413,4874,2205,849,8,33
8414,4874,2205,850,7,23
8415,4874,2205,851,7,45
8416,4874,2205,853,0,24
8417,4874,2205,854,0,36
8418,4874,2205,855,4,27
8419,4874,2205,857,9,47
8420,4874,2205,858,3,35
8421,4874,2205,859,5,24
8422,4874,2205,804,9,40
8423,4874,2205,805,5,24
8424,4874,2205,806,7,29
8425,4874,2205,940,2,13
8426,4874,2205,860,6,24
8427,4874,2205,861,6,45
8428,4874,2205,862,8,26
8429,4874,2205,941,7,25
8430,4874,2205,807,3,35
8431,4874,2205,808,2,18
8432,4874,2205,809,7,19
8433,4874,2205,942,3,15
8434,4874,2205,811,9,31
8435,4874,2205,812,1,12
8436,4874,2205,943,7,20
8437,4875,2206,798,2,38
8438,4875,2206,799,8,25
8439,4875,2206,800,7,29
8440,4875,2206,801,9,39
8441,4875,2206,802,3,40
8442,4875,2206,803,3,38
8443,4876,2206,798,2,34
8444,4876,2206,799,4,25
8445,4876,2206,800,0,33
8446,4876,2206,801,1,35
8447,4876,2206,802,8,20
8448,4876,2206,803,0,11
8449,4877,2206,798,4,34
8450,4877,2206,799,8,22
8451,4877,2206,800,2,34
8452,4877,2206,801,2,16
8453,4877,2206,802,6,36
8454,4877,2206,803,2,12
8455,4878,2206,798,4,15
8456,4878,2206,799,7,21
8457,4878,2206,800,7,34
8458,4878,2206,801,6,28
8459,4878,2206,802,2,40
8460,4878,2206,803,0,14
8461,4879,2206,798,4,16
8462,4879,2206,799,3,14
8463,4879,2206,800,0,29
8464,4879,2206,801,6,18
8465,4879,2206,802,0,17
8466,4879,2206,803,6,22
8467,4880,2207,825,3,22
8468,4881,2208,825,1,31
8469,4882,2209,825,2,32
8470,4883,2209,825,9,37
8471,4884,2210,799,3,39
8472,4884,2210,800,9,35
8473,4884,2210,801,3,27
8474,4884,2210,802,8,34
8475,4884,2210,803,2,13
8476,4885,2210,799,7,30
8477,4885,2210,800,1,38
8478,4885,2210,801,5,38
8479,4885,2210,802,7,22
8480,4885,2210,803,0,23
8481,4886,2211,798,2,17
8482,4886,2211,799,6,21
8483,4886,2211,800,4,15
8484,4886,2211,801,1,20
8485,4886,2211,802,5,20
8486,4886,2211,803,9,29
8487,4887,2211,798,9,46
8488,4887,2211,799,7,20
8489,4887,2211,800,7,42
8490,4887,2211,801,1,36
8491,4887,2211,802,5,38
8492,4887,2211,803,1,40
8493,4888,2211,798,2,32
8494,4888,2211,799,6,40
8495,4888,2211,800,1,11
8496,4888,2211,801,6,17
8497,4888,2211,802,9,30
8498,4888,2211,803,2,26
8499,4889,2211,798,8,47
8500,4889,2211,799,6,29
8501,4889,2211,800,2,25
8502,4889,2211,801,2,30
8503,4889,2211,802,8,20
8504,4889,2211,803,1,28
8505,4890,2212,798,3,32
8506,4890,2212,799,0,31
8507,4890,2212,800,4,39
8508,4890,2212,801,6,29
8509,4890,2212,802,3,15
8510,4890,2212,803,9,41
8511,4891,2212,798,8,20
8512,4891,2212,799,4,35
8513,4891,2212,800,4,43
8514,4891,2212,801,5,19
8515,4891,2212,802,6,35
8516,4891,2212,803,7,23
8517,4892,2213,798,1,24
8518,4892,2213,799,2,30
8519,4892,2213,800,5,35
8520,4892,2213,801,2,20
8521,4892,2213,802,5,21
8522,4892,2213,803,2,34
8523,4893,2214,798,1,23
8524,4893,2214,799,1,38
8525,4893,2214,800,8,41
8526,4893,2214,801,1,24
8527,4893,2214,802,3,40
8528,4893,2214,803,4,40
8529,4894,2215,798,8,39
8530,4894,2215,799,2,17
8531,4894,2215,800,8,45
8532,4894,2215,801,9,38
8533,4894,2215,802,8,34
8534,4894,2215,803,2,12
8535,4895,2215,798,6,17
8536,4895,2215,799,6,31
8537,4895,2215,800,9,38
8538,4895,2215,801,6,35
8539,4895,2215,802,8,30
8540,4895,2215,803,2,15
8541,4896,2216,845,2,35
8542,4896,2216,846,5,39
8543,4896,2216,849,2,34
8544,4896,2216,850,6,22
8545,4896,2216,851,1,38
8546,4896,2216,853,0,38
8547,4896,2216,854,0,19
8548,4896,2216,855,3,20
8549,4896,2216,857,8,27
8550,4896,2216,858,4,16
8551,4896,2216,859,6,45
8552,4896,2216,804,0,27
8553,4896,2216,805,5,17
8554,4896,2216,806,9,40
8555,4896,2216,940,7,32
8556,4896,2216,860,3,31
8557,4896,2216,861,7,17
8558,4896,2216,862,8,40
8559,4896,2216,941,6,37
8560,4896,2216,807,6,34
8561,4896,2216,808,9,37
8562,4896,2216,809,9,32
8563,4896,2216,811,7,20
8564,4896,2216,812,3,15
8565,4896,2216,943,8,20
8566,4896,2216,815,5,20
8567,4897,2216,845,9,20
8568,4897,2216,846,8,40
8569,4897,2216,849,6,44
8570,4897,2216,850,4,17
8571,4897,2216,851,6,23
8572,4897,2216,853,4,14
8573,4897,2216,854,5,26
8574,4897,2216,855,3,38
8575,4897,2216,857,7,31
8576,4897,2216,858,2,24
8577,4897,2216,859,7,34
8578,4897,2216,804,5,25
8579,4897,2216,805,1,17
8580,4897,2216,806,6,29
8581,4897,2216,940,9,40
8582,4897,2216,860,6,36
8583,4897,2216,861,6,27
8584,4897,2216,862,4,32
8585,4897,2216,941,7,21
8586,4897,2216,807,1,22
8587,4897,2216,808,3,13
8588,4897,2216,809,0,14
8589,4897,2216,811,2,29
8590,4897,2216,812,1,19
8591,4897,2216,943,6,19
8592,4897,2216,815,9,37
8593,4898,2216,845,2,41
8594,4898,2216,846,8,36
8595,4898,2216,849,1,22
8596,4898,2216,850,9,26
8597,4898,2216,851,3,30
8598,4898,2216,853,2,28
8599,4898,2216,854,8,29
8600,4898,2216,855,2,15
8601,4898,2216,857,9,45
8602,4898,2216,858,9,44
8603,4898,2216,859,7,36
8604,4898,2216,804,0,33
8605,4898,2216,805,8,36
8606,4898,2216,806,8,45
8607,4898,2216,940,0,31
8608,4898,2216,860,6,35
8609,4898,2216,861,9,47
8610,4898,2216,862,2,19
8611,4898,2216,941,1,35
8612,4898,2216,807,4,18
8613,4898,2216,808,1,12
8614,4898,2216,809,8,20
8615,4898,2216,811,5,32
8616,4898,2216,812,2,26
8617,4898,2216,943,8,41
8618,4898,2216,815,1,32
8619,4899,2216,845,6,18
8620,4899,2216,846,9,44
8621,4899,2216,849,2,39
8622,4899,2216,850,2,29
8623,4899,2216,851,4,30
8624,4899,2216,853,9,26
8625,4899,2216,854,0,19
8626,4899,2216,855,7,33
8627,4899,2216,857,5,37
8628,4899,2216,858,3,31
8629,4899,2216,859,7,27
8630,4899,2216,804,0,20
8631,4899,2216,805,8,35
8632,4899,2216,806,1,16
8633,4899,2216,940,5,39
8634,4899,2216,860,7,17
8635,4899,2216,861,1,24
8636,4899,2216,862,9,29
8637,4899,2216,941,1,28
8638,4899,2216,807,8,31
8639,4899,2216,808,1,31
8640,4899,2216,809,2,20
8641,4899,2216,811,2,24
8642,4899,2216,812,3,19
8643,4899,2216,943,4,14
8644,4899,2216,815,9,20
8645,4900,2217,845,1,12
8646,4900,2217,846,5,19
8647,4900,2217,849,1,15
8648,4900,2217,850,7,29
8649,4900,2217,851,6,37
8650,4900,2217,853,3,23
8651,4900,2217,854,9,48
8652,4900,2217,855,6,29
8653,4900,2217,857,2,22
8654,4900,2217,858,2,30
8655,4900,2217,859,3,39
8656,4900,2217,804,0,35
8657,4900,2217,805,8,46
8658,4900,2217,806,4,38
8659,4900,2217,940,1,25
8660,4900,2217,860,9,32
8661,4900,2217,861,5,32
8662,4900,2217,862,7,41
8663,4900,2217,941,9,47
8664,4900,2217,807,9,30
8665,4900,2217,808,7,38
8666,4900,2217,809,3,42
8667,4900,2217,942,1,34
8668,4900,2217,811,3,22
8669,4900,2217,812,9,23
8670,4900,2217,943,1,24
8671,4900,2217,814,9,26
8672,4900,2217,815,3,41
8673,4901,2217,845,4,27
8674,4901,2217,846,6,44
8675,4901,2217,849,2,29
8676,4901,2217,850,3,20
8677,4901,2217,851,6,40
8678,4901,2217,853,8,20
8679,4901,2217,854,6,17
8680,4901,2217,855,4,34
8681,4901,2217,857,5,44
8682,4901,2217,858,9,20
8683,4901,2217,859,8,20
8684,4901,2217,804,6,34
8685,4901,2217,805,9,40
8686,4901,2217,806,6,26
8687,4901,2217,940,0,31
8688,4901,2217,860,5,34
8689,4901,2217,861,4,20
